state,LGA,aez,latitude,longitude,country,source,year,treatment,grain_yield_kgha,N,P,K,planting_date,harvest_date
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,Control,4401.148115,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,PK,3071.349665,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,NK,5122.869113,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,NP,8347.718987,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,NPK,11351.77709,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,NPK+,6948.83835,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,Control,3719.621993,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,PK,4550.634012,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,NK,4748.15087,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,NP,9216.969687,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,NPK,8865.488902,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,NPK+,10436.5312,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,Control,939.0413943,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,PK,2193.057831,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,NK,5367.247312,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,NP,3857.636795,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,NPK,8290.76694,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,NPK+,3372.54902,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,Control,1361.900654,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,PK,1470.896526,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,NK,2383.267974,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,NP,3977.357256,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,NPK,6001.352041,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,NPK+,4393.291929,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,Control,652.4428719,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,PK,491.0334842,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,NK,811.1193845,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,NP,5638.45606,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,NPK,5259.43915,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,NPK+,4088.653967,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,Control,162.6724764,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,PK,133.0956625,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,NK,1940.881439,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,NP,2003.889273,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,NPK,2029.267286,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,NPK+,3220.060363,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,Control,667.6396128,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,PK,4614.622254,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,NK,1661.162367,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,NP,6478.546777,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,NPK,6861.557482,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,NPK+,7567.909985,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,Control,3391.477124,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,PK,3843.491535,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,NK,3982.397558,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,NP,5056.723682,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,NPK,8768.208526,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,NPK+,9016.697506,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,Control,215.916955,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,PK,581.0487916,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,NK,1914.231499,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,NP,1594.152047,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,NPK,2100.562249,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,NPK+,2884.607502,140,50,50,14/06/2015,42226
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,Control,1389.972995,140,50,50,15/06/2015,42226
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,PK,2492.367557,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,NK,3308.75817,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,NP,4276.817804,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,NPK,4537.166485,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,NPK+,7316.655837,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,Control,1828.473063,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,PK,2816.529562,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,NK,1531.626667,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,NP,6647.19434,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,NPK,4422.323406,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,NPK+,4569.840889,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,Control,849.4332949,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,PK,4113.102155,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,NK,1221.298475,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,NP,5437.680333,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,NPK,7123.035084,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,NPK+,4936.872068,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,Control,2605.669935,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,PK,2878.892308,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,NK,4591.655022,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,NP,4644.81362,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,NPK,6364.375724,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,NPK+,3964.981452,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,Control,197.2250889,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,PK,851.1429076,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,NK,1021.658537,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,NP,8005.407689,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,NPK,7981.282182,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,NPK+,7803.623883,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,Control,6079.553073,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,PK,6600.225813,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,NK,5804.221781,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,NP,7785.781617,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,NPK,8664.515309,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,NPK+,8810.647515,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77896,8.60721,Nigeria,Tamassa,2015,Control,1294.173256,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77896,8.60721,Nigeria,Tamassa,2015,PK,1052.533963,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77896,8.60721,Nigeria,Tamassa,2015,NK,3464.658208,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77896,8.60721,Nigeria,Tamassa,2015,NP,6170.421727,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77896,8.60721,Nigeria,Tamassa,2015,NPK,3463.169775,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77896,8.60721,Nigeria,Tamassa,2015,NPK+,5730.017483,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68781,8.62577,Nigeria,Tamassa,2015,Control,196.3972581,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68781,8.62577,Nigeria,Tamassa,2015,PK,1349.151425,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68781,8.62577,Nigeria,Tamassa,2015,NK,707.4428274,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68781,8.62577,Nigeria,Tamassa,2015,NP,3964.717949,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68781,8.62577,Nigeria,Tamassa,2015,NPK,5573.242873,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68781,8.62577,Nigeria,Tamassa,2015,NPK+,6873.805275,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.6759,8.63299,Nigeria,Tamassa,2015,Control,2952.35508,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.6759,8.63299,Nigeria,Tamassa,2015,PK,5235.421999,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.6759,8.63299,Nigeria,Tamassa,2015,NK,2560.754148,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.6759,8.63299,Nigeria,Tamassa,2015,NP,2053.388661,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.6759,8.63299,Nigeria,Tamassa,2015,NPK,1916.201143,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.6759,8.63299,Nigeria,Tamassa,2015,NPK+,476.3071895,140,50,50,19/06/2015,42195
Katsina,Dandume,Northern Guinea Savanna,11.44327,7.19931,Nigeria,Tamassa,2015,Control,6125.011013,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44327,7.19931,Nigeria,Tamassa,2015,PK,5082.792743,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44327,7.19931,Nigeria,Tamassa,2015,NK,6894.708183,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44327,7.19931,Nigeria,Tamassa,2015,NP,10108.28132,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44327,7.19931,Nigeria,Tamassa,2015,NPK,9437.142033,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44327,7.19931,Nigeria,Tamassa,2015,NPK+,7223.978962,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44262,7.19999,Nigeria,Tamassa,2015,Control,5223.781664,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44262,7.19999,Nigeria,Tamassa,2015,PK,5283.436295,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44262,7.19999,Nigeria,Tamassa,2015,NK,8257.122742,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44262,7.19999,Nigeria,Tamassa,2015,NP,7240.624763,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44262,7.19999,Nigeria,Tamassa,2015,NPK,7253.123882,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44262,7.19999,Nigeria,Tamassa,2015,NPK+,6473.694415,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44295,7.19659,Nigeria,Tamassa,2015,Control,2082.224599,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44295,7.19659,Nigeria,Tamassa,2015,PK,4016.409932,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44295,7.19659,Nigeria,Tamassa,2015,NK,2413.236333,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44295,7.19659,Nigeria,Tamassa,2015,NP,6665.766979,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44295,7.19659,Nigeria,Tamassa,2015,NPK,7128.372691,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44295,7.19659,Nigeria,Tamassa,2015,NPK+,6510.112569,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46079,7.14772,Nigeria,Tamassa,2015,Control,3934.609723,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46079,7.14772,Nigeria,Tamassa,2015,PK,5563.056625,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46079,7.14772,Nigeria,Tamassa,2015,NK,1338.972314,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46079,7.14772,Nigeria,Tamassa,2015,NP,6322.630862,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46079,7.14772,Nigeria,Tamassa,2015,NPK,8837.323683,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46079,7.14772,Nigeria,Tamassa,2015,NPK+,8942.114499,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46064,7.14874,Nigeria,Tamassa,2015,Control,2589.693892,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46064,7.14874,Nigeria,Tamassa,2015,PK,2879.007527,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46064,7.14874,Nigeria,Tamassa,2015,NK,2816.470588,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46064,7.14874,Nigeria,Tamassa,2015,NP,6577.180257,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46064,7.14874,Nigeria,Tamassa,2015,NPK,6107.249903,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.46064,7.14874,Nigeria,Tamassa,2015,NPK+,5613.974389,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43369,7.24725,Nigeria,Tamassa,2015,Control,5677.73315,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43369,7.24725,Nigeria,Tamassa,2015,PK,4854.551821,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43369,7.24725,Nigeria,Tamassa,2015,NK,4286.439282,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43369,7.24725,Nigeria,Tamassa,2015,NP,6094.535158,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43369,7.24725,Nigeria,Tamassa,2015,NPK,5609.949981,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43369,7.24725,Nigeria,Tamassa,2015,NPK+,8699.681917,140,50,50,17/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43786,7.25665,Nigeria,Tamassa,2015,Control,764.2624405,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43786,7.25665,Nigeria,Tamassa,2015,PK,761.1428571,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43786,7.25665,Nigeria,Tamassa,2015,NK,2690.082645,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43786,7.25665,Nigeria,Tamassa,2015,NP,6194.928489,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43786,7.25665,Nigeria,Tamassa,2015,NPK,5129.600302,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43786,7.25665,Nigeria,Tamassa,2015,NPK+,5491.47141,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43122,7.24968,Nigeria,Tamassa,2015,Control,5631.429711,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43122,7.24968,Nigeria,Tamassa,2015,PK,4791.109626,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43122,7.24968,Nigeria,Tamassa,2015,NK,7515.779886,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43122,7.24968,Nigeria,Tamassa,2015,NP,10213.64759,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43122,7.24968,Nigeria,Tamassa,2015,NPK,5788.520499,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43122,7.24968,Nigeria,Tamassa,2015,NPK+,8839.566854,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43515,7.25239,Nigeria,Tamassa,2015,Control,1024.836601,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43515,7.25239,Nigeria,Tamassa,2015,PK,1877.875706,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43515,7.25239,Nigeria,Tamassa,2015,NK,1285.632563,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43515,7.25239,Nigeria,Tamassa,2015,NP,4977.57149,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43515,7.25239,Nigeria,Tamassa,2015,NPK,5312.405847,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.43515,7.25239,Nigeria,Tamassa,2015,NPK+,5834.20651,140,50,50,18/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44089,7.26125,Nigeria,Tamassa,2015,Control,5104.041558,140,50,50,28/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44089,7.26125,Nigeria,Tamassa,2015,PK,5252.612847,140,50,50,28/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44089,7.26125,Nigeria,Tamassa,2015,NK,6378.720669,140,50,50,28/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44089,7.26125,Nigeria,Tamassa,2015,NP,6438.540305,140,50,50,28/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44089,7.26125,Nigeria,Tamassa,2015,NPK,5680.004746,140,50,50,28/06/2015,42073
Katsina,Dandume,Northern Guinea Savanna,11.44089,7.26125,Nigeria,Tamassa,2015,NPK+,3413.813047,140,50,50,28/06/2015,42073
Katsina,Bakori,Northern Guinea Savanna,11.57925,7.40556,Nigeria,Tamassa,2015,Control,8016.206432,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.57925,7.40556,Nigeria,Tamassa,2015,PK,5322.493747,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.57925,7.40556,Nigeria,Tamassa,2015,NK,6678.201224,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.57925,7.40556,Nigeria,Tamassa,2015,NP,5585.248182,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.57925,7.40556,Nigeria,Tamassa,2015,NPK,9296.129509,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.57925,7.40556,Nigeria,Tamassa,2015,NPK+,8266.663504,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.55759,7.41263,Nigeria,Tamassa,2015,Control,3355.874296,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.55759,7.41263,Nigeria,Tamassa,2015,PK,1735.69685,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.55759,7.41263,Nigeria,Tamassa,2015,NK,2036.349552,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.55759,7.41263,Nigeria,Tamassa,2015,NP,5192.867023,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.55759,7.41263,Nigeria,Tamassa,2015,NPK,5759.941663,140,50,50,23/06/2015,42045
Katsina,Bakori,Northern Guinea Savanna,11.55759,7.41263,Nigeria,Tamassa,2015,NPK+,5706.996601,140,50,50,23/06/2015,42045
